,0,1,2,3,4
2023-09-20,3036 文曄 (電子通路業),4961 天鈺 (半導體業),2345 智邦 (通信網路業),3014 聯陽 (半導體業),5269 祥碩 (半導體業)
2023-09-21,3036 文曄 (電子通路業),4961 天鈺 (半導體業),2377 微星 (電腦及週邊設備業),8112 至上 (電子通路業),6531 愛普* (半導體業)
2023-09-22,1584 精剛 (其他),3036 文曄 (電子通路業),4961 天鈺 (半導體業),8112 至上 (電子通路業),2542 興富發 (建材營造)
2023-09-25,3017 奇鋐 (電腦及週邊設備業),1584 精剛 (其他),3036 文曄 (電子通路業),6213 聯茂 (電子零組件業),3715 定穎投控 (電子零組件業)
2023-09-26,3017 奇鋐 (電腦及週邊設備業),2376 技嘉 (電腦及週邊設備業),6213 聯茂 (電子零組件業),3715 定穎投控 (電子零組件業),3617 碩天 (其他電子業)
2023-09-27,3017 奇鋐 (電腦及週邊設備業),1519 華城 (電機機械),2376 技嘉 (電腦及週邊設備業),2353 宏碁 (電腦及週邊設備業),3548 兆利 (電子零組件業)
2023-09-28,3017 奇鋐 (電腦及週邊設備業),4961 天鈺 (半導體業),3036 文曄 (電子通路業),3617 碩天 (其他電子業),3661 世芯-KY (半導體業)
2023-10-02,3017 奇鋐 (電腦及週邊設備業),2376 技嘉 (電腦及週邊設備業),3324 雙鴻 (其他電子業),2356 英業達 (電腦及週邊設備業),3325 旭品 (電腦及週邊設備業)
2023-10-03,8358 金居 (電子零組件業),6213 聯茂 (電子零組件業),3653 健策 (電子零組件業),2383 台光電 (電子零組件業),3680 家登 (半導體業)
2023-10-04,3529 力旺 (半導體業),3036 文曄 (電子通路業),3005 神基 (電腦及週邊設備業),3034 聯詠 (半導體業),8112 至上 (電子通路業)
2023-10-05,5269 祥碩 (半導體業),3036 文曄 (電子通路業),3529 力旺 (半導體業),3680 家登 (半導體業),3034 聯詠 (半導體業)
2023-10-06,3680 家登 (半導體業),1519 華城 (電機機械),3036 文曄 (電子通路業),5269 祥碩 (半導體業),3529 力旺 (半導體業)
2023-10-11,3680 家登 (半導體業),3260 威剛 (半導體業),2890 永豐金 (金融保險業),3483 力致 (電腦及週邊設備業),3529 力旺 (半導體業)
2023-10-12,3443 創意 (半導體業),3680 家登 (半導體業),2890 永豐金 (金融保險業),2886 兆豐金 (金融保險業),3529 力旺 (半導體業)
2023-10-13,3443 創意 (半導體業),2890 永豐金 (金融保險業),6643 M31 (半導體業),6732 昇佳電子 (半導體業),2363 矽統 (半導體業)
2023-10-16,3702 大聯大 (電子通路業),6643 M31 (半導體業),3443 創意 (半導體業),8299 群聯 (半導體業),2201 裕隆 (汽車工業)
2023-10-17,3443 創意 (半導體業),8299 群聯 (半導體業),3529 力旺 (半導體業),2890 永豐金 (金融保險業),2891 中信金 (金融保險業)
2023-10-18,6732 昇佳電子 (半導體業),3702 大聯大 (電子通路業),9958 世紀鋼 (鋼鐵工業),6643 M31 (半導體業),3529 力旺 (半導體業)
2023-10-19,6732 昇佳電子 (半導體業),3702 大聯大 (電子通路業),4966 譜瑞-KY (半導體業),2891 中信金 (金融保險業),6643 M31 (半導體業)
2023-10-20,4966 譜瑞-KY (半導體業),2891 中信金 (金融保險業),3702 大聯大 (電子通路業),2890 永豐金 (金融保險業),5269 祥碩 (半導體業)
2023-10-23,2458 義隆 (半導體業),4162 智擎 (生技醫療業),8112 至上 (電子通路業),8150 南茂 (半導體業),4966 譜瑞-KY (半導體業)
2023-10-24,4162 智擎 (生技醫療業),5269 祥碩 (半導體業),8150 南茂 (半導體業),2458 義隆 (半導體業),8112 至上 (電子通路業)
2023-10-25,3017 奇鋐 (電腦及週邊設備業),5269 祥碩 (半導體業),2345 智邦 (通信網路業),5258 虹堡 (電腦及週邊設備業),8150 南茂 (半導體業)
2023-10-26,5258 虹堡 (電腦及週邊設備業),6679 鈺太 (半導體業),5269 祥碩 (半導體業),3702 大聯大 (電子通路業),2353 宏碁 (電腦及週邊設備業)
2023-10-27,5258 虹堡 (電腦及週邊設備業),4743 合一 (生技醫療業),2377 微星 (電腦及週邊設備業),4979 華星光 (通信網路業),4128 中天 (生技醫療業)
2023-10-30,5269 祥碩 (半導體業),3661 世芯-KY (半導體業),4979 華星光 (通信網路業),5258 虹堡 (電腦及週邊設備業),2458 義隆 (半導體業)
2023-10-31,3702 大聯大 (電子通路業),8086 宏捷科 (半導體業),6679 鈺太 (半導體業),5269 祥碩 (半導體業),4961 天鈺 (半導體業)
2023-11-01,3034 聯詠 (半導體業),3702 大聯大 (電子通路業),8086 宏捷科 (半導體業),3105 穩懋 (半導體業),6679 鈺太 (半導體業)
2023-11-02,3034 聯詠 (半導體業),2731 雄獅 (觀光餐旅),3105 穩懋 (半導體業),5483 中美晶 (半導體業),6679 鈺太 (半導體業)
2023-11-03,6732 昇佳電子 (半導體業),2618 長榮航 (航運業),3034 聯詠 (半導體業),3105 穩懋 (半導體業),6531 愛普* (半導體業)
2023-11-06,2748 雲品 (觀光餐旅),2618 長榮航 (航運業),5340 建榮 (電子零組件業),2707 晶華 (觀光餐旅),3293 鈊象 (文化創意業)
2023-11-07,2748 雲品 (觀光餐旅),3715 定穎投控 (電子零組件業),1519 華城 (電機機械),5340 建榮 (電子零組件業),2492 華新科 (電子零組件業)
2023-11-08,3217 優群 (電子零組件業),3017 奇鋐 (電腦及週邊設備業),8086 宏捷科 (半導體業),6643 M31 (半導體業),3548 兆利 (電子零組件業)
2023-11-09,3217 優群 (電子零組件業),9958 世紀鋼 (鋼鐵工業),3017 奇鋐 (電腦及週邊設備業),3324 雙鴻 (其他電子業),2707 晶華 (觀光餐旅)
2023-11-10,3376 新日興 (電子零組件業),9958 世紀鋼 (鋼鐵工業),1402 遠東新 (紡織纖維),2891 中信金 (金融保險業),3017 奇鋐 (電腦及週邊設備業)
2023-11-13,6901 鑽石投資 (其他),1402 遠東新 (紡織纖維),1319 東陽 (汽車工業),2353 宏碁 (電腦及週邊設備業),9951 皇田 (電機機械)
2023-11-14,2891 中信金 (金融保險業),2330 台積電 (半導體業),5269 祥碩 (半導體業),2890 永豐金 (金融保險業),6187 萬潤 (半導體業)
2023-11-15,2618 長榮航 (航運業),3006 晶豪科 (半導體業),6138 茂達 (半導體業),6187 萬潤 (半導體業),9945 潤泰新 (其他)
2023-11-16,2618 長榮航 (航運業),1519 華城 (電機機械),6235 華孚 (電腦及週邊設備業),2388 威盛 (半導體業),2610 華航 (航運業)
2023-11-17,2731 雄獅 (觀光餐旅),3715 定穎投控 (電子零組件業),6274 台燿 (電子零組件業),2388 威盛 (半導體業),2610 華航 (航運業)
2023-11-20,3715 定穎投控 (電子零組件業),2388 威盛 (半導體業),6138 茂達 (半導體業),6274 台燿 (電子零組件業),3227 原相 (半導體業)
2023-11-21,6274 台燿 (電子零組件業),6805 富世達 (電子零組件業),2388 威盛 (半導體業),3008 大立光 (光電業),2383 台光電 (電子零組件業)
2023-11-22,6282 康舒 (電子零組件業),4904 遠傳 (通信網路業),1402 遠東新 (紡織纖維),5439 高技 (電子零組件業),9958 世紀鋼 (鋼鐵工業)
2023-11-23,3152 璟德 (通信網路業),2455 全新 (通信網路業),6282 康舒 (電子零組件業),6243 迅杰 (半導體業),3680 家登 (半導體業)
2023-11-24,2455 全新 (通信網路業),3152 璟德 (通信網路業),6104 創惟 (半導體業),3105 穩懋 (半導體業),8086 宏捷科 (半導體業)
2023-11-27,2455 全新 (通信網路業),3034 聯詠 (半導體業),3045 台灣大 (通信網路業),1402 遠東新 (紡織纖維),3105 穩懋 (半導體業)
2023-11-28,3105 穩懋 (半導體業),2455 全新 (通信網路業),3034 聯詠 (半導體業),2329 華泰 (半導體業),2605 新興 (航運業)
2023-11-29,2376 技嘉 (電腦及週邊設備業),3105 穩懋 (半導體業),8210 勤誠 (電腦及週邊設備業),2329 華泰 (半導體業),2455 全新 (通信網路業)
2023-11-30,2376 技嘉 (電腦及週邊設備業),8210 勤誠 (電腦及週邊設備業),2329 華泰 (半導體業),3105 穩懋 (半導體業),1519 華城 (電機機械)
2023-12-01,2376 技嘉 (電腦及週邊設備業),2329 華泰 (半導體業),3715 定穎投控 (電子零組件業),5439 高技 (電子零組件業),8299 群聯 (半導體業)
2023-12-04,5439 高技 (電子零組件業),2606 裕民 (航運業),2329 華泰 (半導體業),1519 華城 (電機機械),3044 健鼎 (電子零組件業)
2023-12-05,5439 高技 (電子零組件業),2605 新興 (航運業),3044 健鼎 (電子零組件業),4904 遠傳 (通信網路業),4961 天鈺 (半導體業)
2023-12-06,1319 東陽 (汽車工業),1402 遠東新 (紡織纖維),9958 世紀鋼 (鋼鐵工業),4904 遠傳 (通信網路業),2204 中華 (汽車工業)
2023-12-07,3044 健鼎 (電子零組件業),4953 緯軟 (資訊服務業),2618 長榮航 (航運業),3005 神基 (電腦及週邊設備業),2357 華碩 (電腦及週邊設備業)
2023-12-08,3515 華擎 (電腦及週邊設備業),2618 長榮航 (航運業),2204 中華 (汽車工業),2610 華航 (航運業),6605 帝寶 (汽車工業)
2023-12-11,2204 中華 (汽車工業),4966 譜瑞-KY (半導體業),2201 裕隆 (汽車工業),6605 帝寶 (汽車工業),1522 堤維西 (汽車工業)
2023-12-12,6239 力成 (半導體業),6285 啟碁 (通信網路業),2204 中華 (汽車工業),4966 譜瑞-KY (半導體業),8112 至上 (電子通路業)
2023-12-13,6239 力成 (半導體業),6285 啟碁 (通信網路業),3044 健鼎 (電子零組件業),8112 至上 (電子通路業),2379 瑞昱 (半導體業)
2023-12-14,6239 力成 (半導體業),2379 瑞昱 (半導體業),3008 大立光 (光電業),3044 健鼎 (電子零組件業),6285 啟碁 (通信網路業)
2023-12-15,6239 力成 (半導體業),2379 瑞昱 (半導體業),6285 啟碁 (通信網路業),3005 神基 (電腦及週邊設備業),3008 大立光 (光電業)
2023-12-18,1605 華新 (電器電纜),2014 中鴻 (鋼鐵工業),6285 啟碁 (通信網路業),2105 正新 (橡膠工業),2031 新光鋼 (鋼鐵工業)
2023-12-19,1605 華新 (電器電纜),2105 正新 (橡膠工業),1808 潤隆 (建材營造),2031 新光鋼 (鋼鐵工業),3515 華擎 (電腦及週邊設備業)
2023-12-20,1605 華新 (電器電纜),2353 宏碁 (電腦及週邊設備業),2105 正新 (橡膠工業),1808 潤隆 (建材營造),3548 兆利 (電子零組件業)
2023-12-21,1605 華新 (電器電纜),2105 正新 (橡膠工業),1808 潤隆 (建材營造),2515 中工 (建材營造),2607 榮運 (航運業)
2023-12-22,2353 宏碁 (電腦及週邊設備業),2607 榮運 (航運業),2409 友達 (光電業),3005 神基 (電腦及週邊設備業),2031 新光鋼 (鋼鐵工業)
2023-12-25,6679 鈺太 (半導體業),4938 和碩 (電腦及週邊設備業),2454 聯發科 (半導體業),2347 聯強 (電子通路業),8086 宏捷科 (半導體業)
2023-12-26,2353 宏碁 (電腦及週邊設備業),2377 微星 (電腦及週邊設備業),2324 仁寶 (電腦及週邊設備業),6679 鈺太 (半導體業),3702 大聯大 (電子通路業)
2023-12-27,2353 宏碁 (電腦及週邊設備業),2408 南亞科 (半導體業),2324 仁寶 (電腦及週邊設備業),3702 大聯大 (電子通路業),3376 新日興 (電子零組件業)
2023-12-28,2408 南亞科 (半導體業),3006 晶豪科 (半導體業),3260 威剛 (半導體業),6138 茂達 (半導體業),6799 來頡 (半導體業)
2023-12-29,2408 南亞科 (半導體業),6756 威鋒電子 (半導體業),1216 統一 (食品工業),3260 威剛 (半導體業),6799 來頡 (半導體業)
2024-01-02,2324 仁寶 (電腦及週邊設備業),2618 長榮航 (航運業),8112 至上 (電子通路業),6756 威鋒電子 (半導體業),1216 統一 (食品工業)
2024-01-03,2618 長榮航 (航運業),9941 裕融 (其他),6689 伊雲谷 (數位雲端),2727 王品 (觀光餐旅),3706 神達 (電腦及週邊設備業)
2024-01-04,2618 長榮航 (航運業),2404 漢唐 (其他電子業),2347 聯強 (電子通路業),8112 至上 (電子通路業),2379 瑞昱 (半導體業)
2024-01-05,2606 裕民 (航運業),9958 世紀鋼 (鋼鐵工業),2404 漢唐 (其他電子業),2634 漢翔 (航運業),1808 潤隆 (建材營造)
2024-01-08,6223 旺矽 (半導體業),2606 裕民 (航運業),8112 至上 (電子通路業),6531 愛普* (半導體業),2404 漢唐 (其他電子業)
2024-01-09,2371 大同 (電機機械),2404 漢唐 (其他電子業),1519 華城 (電機機械),5269 祥碩 (半導體業),3529 力旺 (半導體業)
2024-01-10,5483 中美晶 (半導體業),6138 茂達 (半導體業),5269 祥碩 (半導體業),2371 大同 (電機機械),6223 旺矽 (半導體業)
2024-01-11,3036 文曄 (電子通路業),6805 富世達 (電子零組件業),3548 兆利 (電子零組件業),5483 中美晶 (半導體業),6138 茂達 (半導體業)
2024-01-12,3548 兆利 (電子零組件業),3036 文曄 (電子通路業),6805 富世達 (電子零組件業),5483 中美晶 (半導體業),4979 華星光 (通信網路業)
2024-01-15,3034 聯詠 (半導體業),3036 文曄 (電子通路業),3548 兆利 (電子零組件業),6531 愛普* (半導體業),5483 中美晶 (半導體業)
2024-01-16,3036 文曄 (電子通路業),3034 聯詠 (半導體業),6643 M31 (半導體業),2383 台光電 (電子零組件業),8210 勤誠 (電腦及週邊設備業)
2024-01-17,3036 文曄 (電子通路業),3481 群創 (光電業),3702 大聯大 (電子通路業),8210 勤誠 (電腦及週邊設備業),2383 台光電 (電子零組件業)
2024-01-18,3481 群創 (光電業),3036 文曄 (電子通路業),3034 聯詠 (半導體業),6239 力成 (半導體業),2347 聯強 (電子通路業)
2024-01-19,3481 群創 (光電業),6239 力成 (半導體業),3036 文曄 (電子通路業),8299 群聯 (半導體業),2379 瑞昱 (半導體業)
2024-01-22,2376 技嘉 (電腦及週邊設備業),3481 群創 (光電業),3227 原相 (半導體業),1514 亞力 (電機機械),3706 神達 (電腦及週邊設備業)
2024-01-23,3481 群創 (光電業),2376 技嘉 (電腦及週邊設備業),1514 亞力 (電機機械),2436 偉詮電 (半導體業),4960 誠美材 (光電業)
2024-01-24,2376 技嘉 (電腦及週邊設備業),3017 奇鋐 (電腦及週邊設備業),2383 台光電 (電子零組件業),3481 群創 (光電業),2353 宏碁 (電腦及週邊設備業)
2024-01-25,3017 奇鋐 (電腦及週邊設備業),2376 技嘉 (電腦及週邊設備業),3376 新日興 (電子零組件業),2383 台光電 (電子零組件業),3481 群創 (光電業)
2024-01-26,6679 鈺太 (半導體業),6239 力成 (半導體業),3036 文曄 (電子通路業),3481 群創 (光電業),3529 力旺 (半導體業)
2024-01-29,3481 群創 (光電業),8936 國統 (其他),6282 康舒 (電子零組件業),2504 國產 (建材營造),2501 國建 (建材營造)
2024-01-30,2376 技嘉 (電腦及週邊設備業),2383 台光電 (電子零組件業),3715 定穎投控 (電子零組件業),6811 宏碁資訊 (數位雲端),2355 敬鵬 (電子零組件業)
2024-01-31,3376 新日興 (電子零組件業),1519 華城 (電機機械),6805 富世達 (電子零組件業),3548 兆利 (電子零組件業),2383 台光電 (電子零組件業)
2024-02-01,1503 士電 (電機機械),1519 華城 (電機機械),2501 國建 (建材營造),3045 台灣大 (通信網路業),9904 寶成 (運動休閒)
2024-02-02,3376 新日興 (電子零組件業),2376 技嘉 (電腦及週邊設備業),2383 台光電 (電子零組件業),6274 台燿 (電子零組件業),6805 富世達 (電子零組件業)
2024-02-05,6805 富世達 (電子零組件業),2376 技嘉 (電腦及週邊設備業),3376 新日興 (電子零組件業),3548 兆利 (電子零組件業),1590 亞德客-KY (電機機械)
2024-02-15,2376 技嘉 (電腦及週邊設備業),3680 家登 (半導體業),3324 雙鴻 (其他電子業),3044 健鼎 (電子零組件業),6274 台燿 (電子零組件業)
2024-02-16,3044 健鼎 (電子零組件業),9958 世紀鋼 (鋼鐵工業),2376 技嘉 (電腦及週邊設備業),3324 雙鴻 (其他電子業),3376 新日興 (電子零組件業)
2024-02-19,5284 jpp-KY (其他),3044 健鼎 (電子零組件業),2376 技嘉 (電腦及週邊設備業),6806 森崴能源 (綠能環保),1503 士電 (電機機械)
2024-02-20,3034 聯詠 (半導體業),5269 祥碩 (半導體業),8086 宏捷科 (半導體業),3044 健鼎 (電子零組件業),2455 全新 (通信網路業)
2024-02-21,6290 良維 (電子零組件業),5284 jpp-KY (其他),2606 裕民 (航運業),2605 新興 (航運業),2360 致茂 (其他電子業)
2024-02-22,2379 瑞昱 (半導體業),2455 全新 (通信網路業),2603 長榮 (航運業),8299 群聯 (半導體業),3034 聯詠 (半導體業)
2024-02-23,2379 瑞昱 (半導體業),8299 群聯 (半導體業),3131 弘塑 (其他電子業),5269 祥碩 (半導體業),6526 達發 (半導體業)
2024-02-26,2379 瑞昱 (半導體業),2454 聯發科 (半導體業),4770 上品 (化學工業),8299 群聯 (半導體業),6526 達發 (半導體業)
2024-02-27,2379 瑞昱 (半導體業),2454 聯發科 (半導體業),6806 森崴能源 (綠能環保),8299 群聯 (半導體業),3034 聯詠 (半導體業)
2024-02-29,6290 良維 (電子零組件業),2809 京城銀 (其他證券),6412 群電 (電子零組件業),2881 富邦金 (金融保險業),1319 東陽 (汽車工業)
2024-03-01,6290 良維 (電子零組件業),3515 華擎 (電腦及週邊設備業),2454 聯發科 (半導體業),2455 全新 (通信網路業),3034 聯詠 (半導體業)
2024-03-04,3017 奇鋐 (電腦及週邊設備業),3515 華擎 (電腦及週邊設備業),3450 聯鈞 (半導體業),3005 神基 (電腦及週邊設備業),2385 群光 (電子零組件業)
2024-03-05,3515 華擎 (電腦及週邊設備業),3017 奇鋐 (電腦及週邊設備業),2385 群光 (電子零組件業),3324 雙鴻 (其他電子業),3005 神基 (電腦及週邊設備業)
2024-03-06,3376 新日興 (電子零組件業),3017 奇鋐 (電腦及週邊設備業),2385 群光 (電子零組件業),3324 雙鴻 (其他電子業),3515 華擎 (電腦及週邊設備業)
2024-03-07,2385 群光 (電子零組件業),3293 鈊象 (文化創意業),6176 瑞儀 (光電業),3515 華擎 (電腦及週邊設備業),1773 勝一 (化學工業)
2024-03-08,3293 鈊象 (文化創意業),2603 長榮 (航運業),2211 長榮鋼 (鋼鐵工業),2618 長榮航 (航運業),2809 京城銀 (其他證券)
2024-03-11,2603 長榮 (航運業),3293 鈊象 (文化創意業),2885 元大金 (金融保險業),2891 中信金 (金融保險業),2886 兆豐金 (金融保險業)
2024-03-12,2603 長榮 (航運業),3293 鈊象 (文化創意業),2885 元大金 (金融保險業),2891 中信金 (金融保險業),2382 廣達 (電腦及週邊設備業)
2024-03-13,2603 長榮 (航運業),2891 中信金 (金融保險業),1503 士電 (電機機械),2618 長榮航 (航運業),1519 華城 (電機機械)
2024-03-14,1503 士電 (電機機械),2891 中信金 (金融保險業),1519 華城 (電機機械),2603 長榮 (航運業),2885 元大金 (金融保險業)
2024-03-15,1519 華城 (電機機械),2891 中信金 (金融保險業),5534 長虹 (建材營造),5508 永信建 (建材營造),2809 京城銀 (其他證券)
2024-03-18,6239 力成 (半導體業),5347 世界 (半導體業),2449 京元電子 (半導體業),2347 聯強 (電子通路業),3036 文曄 (電子通路業)
2024-03-19,3036 文曄 (電子通路業),6239 力成 (半導體業),5347 世界 (半導體業),2347 聯強 (電子通路業),2891 中信金 (金融保險業)
2024-03-20,3706 神達 (電腦及週邊設備業),3037 欣興 (電子零組件業),6669 緯穎 (電腦及週邊設備業),,
2024-03-21,3706 神達 (電腦及週邊設備業),5347 世界 (半導體業),3037 欣興 (電子零組件業),3264 欣銓 (半導體業),8016 矽創 (半導體業)
2024-03-22,3706 神達 (電腦及週邊設備業),3037 欣興 (電子零組件業),5347 世界 (半導體業),1503 士電 (電機機械),2408 南亞科 (半導體業)
2024-03-25,3037 欣興 (電子零組件業),3188 鑫龍騰 (建材營造),9933 中鼎 (其他),1442 名軒 (建材營造),2355 敬鵬 (電子零組件業)
2024-03-26,3706 神達 (電腦及週邊設備業),9958 世紀鋼 (鋼鐵工業),2371 大同 (電機機械),3406 玉晶光 (光電業),5876 上海商銀 (金融保險業)
2024-03-27,3706 神達 (電腦及週邊設備業),6139 亞翔 (其他電子業),9904 寶成 (運動休閒),2891 中信金 (金融保險業),5876 上海商銀 (金融保險業)
2024-03-28,6139 亞翔 (其他電子業),2382 廣達 (電腦及週邊設備業),9904 寶成 (運動休閒),1342 八貫 (其他),1608 華榮 (電器電纜)
2024-03-29,6139 亞翔 (其他電子業),2891 中信金 (金融保險業),2382 廣達 (電腦及週邊設備業),9904 寶成 (運動休閒),5876 上海商銀 (金融保險業)
2024-04-01,6139 亞翔 (其他電子業),2382 廣達 (電腦及週邊設備業),6667 信紘科 (其他電子業),9904 寶成 (運動休閒),6187 萬潤 (半導體業)
2024-04-02,2382 廣達 (電腦及週邊設備業),3131 弘塑 (其他電子業),6643 M31 (半導體業),3680 家登 (半導體業),6187 萬潤 (半導體業)
2024-04-03,2382 廣達 (電腦及週邊設備業),3715 定穎投控 (電子零組件業),6239 力成 (半導體業),3680 家登 (半導體業),3131 弘塑 (其他電子業)
2024-04-08,3231 緯創 (電腦及週邊設備業),2383 台光電 (電子零組件業),2313 華通 (電子零組件業),2303 聯電 (半導體業),3131 弘塑 (其他電子業)
2024-04-09,2383 台光電 (電子零組件業),6139 亞翔 (其他電子業),3587 閎康 (其他電子業),1608 華榮 (電器電纜),2501 國建 (建材營造)
2024-04-10,2637 慧洋-KY (航運業),9933 中鼎 (其他),5009 榮剛 (鋼鐵工業),2603 長榮 (航運業),6806 森崴能源 (綠能環保)
2024-04-11,5009 榮剛 (鋼鐵工業),2637 慧洋-KY (航運業),2603 長榮 (航運業),2066 世德 (電機機械),9933 中鼎 (其他)
2024-04-12,5508 永信建 (建材營造),2603 長榮 (航運業),2637 慧洋-KY (航運業),5009 榮剛 (鋼鐵工業),2605 新興 (航運業)
2024-04-15,6415 矽力*-KY (半導體業),6515 穎崴 (半導體業),5009 榮剛 (鋼鐵工業),2634 漢翔 (航運業),4770 上品 (化學工業)
2024-04-16,3702 大聯大 (電子通路業),6415 矽力*-KY (半導體業),2347 聯強 (電子通路業),6239 力成 (半導體業),5009 榮剛 (鋼鐵工業)
2024-04-17,6526 達發 (半導體業),3702 大聯大 (電子通路業),3036 文曄 (電子通路業),6239 力成 (半導體業),3675 德微 (半導體業)
2024-04-18,1519 華城 (電機機械),5508 永信建 (建材營造),5009 榮剛 (鋼鐵工業),2543 皇昌 (建材營造),6806 森崴能源 (綠能環保)
2024-04-19,6005 群益證 (金融保險業),2515 中工 (建材營造),2520 冠德 (建材營造),2885 元大金 (金融保險業),5009 榮剛 (鋼鐵工業)
2024-04-22,6005 群益證 (金融保險業),2637 慧洋-KY (航運業),2520 冠德 (建材營造),2834 臺企銀 (金融保險業),5508 永信建 (建材營造)
2024-04-23,6005 群益證 (金融保險業),2501 國建 (建材營造),2637 慧洋-KY (航運業),2618 長榮航 (航運業),2520 冠德 (建材營造)
2024-04-24,6005 群益證 (金融保險業),2618 長榮航 (航運業),2501 國建 (建材營造),2515 中工 (建材營造),8210 勤誠 (電腦及週邊設備業)
2024-04-25,2618 長榮航 (航運業),2609 陽明 (航運業),2603 長榮 (航運業),2501 國建 (建材營造),2731 雄獅 (觀光餐旅)
2024-04-26,2609 陽明 (航運業),2618 長榮航 (航運業),2501 國建 (建材營造),2520 冠德 (建材營造),2204 中華 (汽車工業)
2024-04-29,2501 國建 (建材營造),2609 陽明 (航運業),6223 旺矽 (半導體業),2603 長榮 (航運業),2520 冠德 (建材營造)
2024-04-30,5508 永信建 (建材營造),2618 長榮航 (航運業),6805 富世達 (電子零組件業),2603 長榮 (航運業),2615 萬海 (航運業)
2024-05-02,2345 智邦 (通信網路業),2891 中信金 (金融保險業),5009 榮剛 (鋼鐵工業),2618 長榮航 (航運業),8112 至上 (電子通路業)
2024-05-03,2891 中信金 (金融保險業),8112 至上 (電子通路業),2501 國建 (建材營造),2520 冠德 (建材營造),2303 聯電 (半導體業)
2024-05-06,2891 中信金 (金融保險業),8112 至上 (電子通路業),2520 冠德 (建材營造),2303 聯電 (半導體業),3702 大聯大 (電子通路業)
2024-05-07,2891 中信金 (金融保險業),3583 辛耘 (半導體業),3702 大聯大 (電子通路業),8112 至上 (電子通路業),3260 威剛 (半導體業)
2024-05-08,2891 中信金 (金融保險業),2606 裕民 (航運業),2885 元大金 (金融保險業),6667 信紘科 (其他電子業),2382 廣達 (電腦及週邊設備業)
2024-05-09,3037 欣興 (電子零組件業),2891 中信金 (金融保險業),2609 陽明 (航運業),2615 萬海 (航運業),3044 健鼎 (電子零組件業)
2024-05-10,2609 陽明 (航運業),2891 中信金 (金融保險業),2454 聯發科 (半導體業),2347 聯強 (電子通路業),2882 國泰金 (金融保險業)
2024-05-13,2603 長榮 (航運業),2609 陽明 (航運業),2606 裕民 (航運業),2882 國泰金 (金融保險業),8210 勤誠 (電腦及週邊設備業)
2024-05-14,2603 長榮 (航運業),2382 廣達 (電腦及週邊設備業),2606 裕民 (航運業),2609 陽明 (航運業),2605 新興 (航運業)
2024-05-15,2881 富邦金 (金融保險業),2382 廣達 (電腦及週邊設備業),2603 長榮 (航運業),2353 宏碁 (電腦及週邊設備業),2608 嘉里大榮 (航運業)
2024-05-16,2881 富邦金 (金融保險業),2882 國泰金 (金融保險業),2330 台積電 (半導體業),6679 鈺太 (半導體業),2731 雄獅 (觀光餐旅)
2024-05-17,2383 台光電 (電子零組件業),8112 至上 (電子通路業),2881 富邦金 (金融保險業),2609 陽明 (航運業),2313 華通 (電子零組件業)
2024-05-20,2891 中信金 (金融保險業),2884 玉山金 (金融保險業),3044 健鼎 (電子零組件業),2313 華通 (電子零組件業),4961 天鈺 (半導體業)
2024-05-21,2313 華通 (電子零組件業),2891 中信金 (金融保險業),2884 玉山金 (金融保險業),5534 長虹 (建材營造),2890 永豐金 (金融保險業)
2024-05-22,2313 華通 (電子零組件業),2303 聯電 (半導體業),2891 中信金 (金融保險業),2884 玉山金 (金融保險業),3711 日月光投控 (半導體業)
2024-05-23,2377 微星 (電腦及週邊設備業),2353 宏碁 (電腦及週邊設備業),6805 富世達 (電子零組件業),3376 新日興 (電子零組件業),2891 中信金 (金融保險業)
2024-05-24,2412 中華電 (通信網路業),2884 玉山金 (金融保險業),2890 永豐金 (金融保險業),3413 京鼎 (半導體業),6223 旺矽 (半導體業)
2024-05-27,8210 勤誠 (電腦及週邊設備業),2615 萬海 (航運業),6271 同欣電 (半導體業),1560 中砂 (電機機械),2327 國巨 (電子零組件業)
2024-05-28,4966 譜瑞-KY (半導體業),2412 中華電 (通信網路業),6271 同欣電 (半導體業),6278 台表科 (光電業),2360 致茂 (其他電子業)
2024-05-29,4966 譜瑞-KY (半導體業),1560 中砂 (電機機械),1519 華城 (電機機械),2345 智邦 (通信網路業),2412 中華電 (通信網路業)
2024-05-30,1560 中砂 (電機機械),4549 桓達 (電機機械),5508 永信建 (建材營造),2504 國產 (建材營造),2618 長榮航 (航運業)
2024-05-31,5508 永信建 (建材營造),2618 長榮航 (航運業),4549 桓達 (電機機械),5536 聖暉* (其他電子業),2637 慧洋-KY (航運業)
2024-06-03,4904 遠傳 (通信網路業),5508 永信建 (建材營造),2618 長榮航 (航運業),1402 遠東新 (紡織纖維),5534 長虹 (建材營造)
2024-06-04,5508 永信建 (建材營造),3708 上緯投控 (綠能環保),4904 遠傳 (通信網路業),3045 台灣大 (通信網路業),2520 冠德 (建材營造)
2024-06-05,3708 上緯投控 (綠能環保),2891 中信金 (金融保險業),2884 玉山金 (金融保險業),2618 長榮航 (航運業),2520 冠德 (建材營造)
2024-06-06,2891 中信金 (金融保險業),2618 長榮航 (航運業),2884 玉山金 (金融保險業),2609 陽明 (航運業),3708 上緯投控 (綠能環保)
2024-06-07,2891 中信金 (金融保險業),2618 長榮航 (航運業),9958 世紀鋼 (鋼鐵工業),2889 國票金 (金融保險業),2451 創見 (半導體業)
