,0,1,2,3,4
2015-06-30,2412 中華電 (智慧電網),2456 奇力新 (被動元件),8091 翔名 (LED照明產業),2915 潤泰全 (貿易百貨),2426 鼎元 (LED照明產業)
2015-07-01,2383 台光電 (印刷電路板),6274 台燿 (印刷電路板),4958 臻鼎-KY (印刷電路板),5490 同亨 (觸控面板),4162 智擎 (製藥)
2015-07-02,3665 貿聯-KY (休閒娛樂),3293 鈊象 (休閒娛樂),9914 美利達 (休閒娛樂),1216 統一 (食品),3691 碩禾 (太陽能產業)
2015-07-03,3665 貿聯-KY (休閒娛樂),3293 鈊象 (休閒娛樂),4137 麗豐-KY (食品生技),4105 東洋 (製藥),9914 美利達 (休閒娛樂)
2015-07-06,2485 兆赫 (平面顯示器),2618 長榮航 (交通運輸及航運),2610 華航 (交通運輸及航運),2609 陽明 (交通運輸及航運),4119 旭富 (製藥)
2015-07-07,2609 陽明 (交通運輸及航運),2610 華航 (交通運輸及航運),2618 長榮航 (交通運輸及航運),2485 兆赫 (平面顯示器),1752 南光 (製藥)
2015-07-08,4105 東洋 (製藥),6217 中探針 (連接器),2609 陽明 (交通運輸及航運),9914 美利達 (休閒娛樂),3533 嘉澤 (連接器)
2015-07-09,2841 台開 (建材營造),2923 鼎固-KY (建材營造),1102 亞泥 (水泥),5522 遠雄 (建材營造),2049 上銀 (自動化)
2015-07-13,4105 東洋 (製藥),3293 鈊象 (休閒娛樂),2923 鼎固-KY (建材營造),4137 麗豐-KY (食品生技),1101 台泥 (水泥)
2015-07-14,6244 茂迪 (太陽能產業),4137 麗豐-KY (食品生技),4119 旭富 (製藥),3576 聯合再生 (太陽能產業),4105 東洋 (製藥)
2015-07-15,6244 茂迪 (太陽能產業),8383 千附 (其他),3576 聯合再生 (太陽能產業),3289 宜特 (其他),9943 好樂迪 (休閒娛樂)
2015-07-16,2610 華航 (交通運輸及航運),2823 中壽 (金融),2618 長榮航 (交通運輸及航運),2228 劍麟 (汽車),4137 麗豐-KY (食品生技)
2015-07-17,6244 茂迪 (太陽能產業),4105 東洋 (製藥),9951 皇田 (汽車),4137 麗豐-KY (食品生技),2618 長榮航 (交通運輸及航運)
2015-07-20,2823 中壽 (金融),2891 中信金 (金融),4137 麗豐-KY (食品生技),9943 好樂迪 (休閒娛樂),2488 漢平 (其他)
2015-07-21,1216 統一 (食品),2823 中壽 (金融),9910 豐泰 (其他),2105 正新 (石化及塑橡膠),2881 富邦金 (金融)
2015-07-22,1702 南僑 (食品),1216 統一 (食品),2313 華通 (印刷電路板),1210 大成 (食品),1227 佳格 (食品)
2015-07-23,2618 長榮航 (交通運輸及航運),1702 南僑 (食品),2412 中華電 (智慧電網),1216 統一 (食品),1227 佳格 (食品)
2015-07-24,1702 南僑 (食品),2412 中華電 (智慧電網),2618 長榮航 (交通運輸及航運),1227 佳格 (食品),1402 遠東新 (建材營造)
2015-07-27,2412 中華電 (智慧電網),9917 中保科 (交通運輸及航運),9933 中鼎 (建材營造),5880 合庫金 (金融),2610 華航 (交通運輸及航運)
2015-07-28,2412 中華電 (智慧電網),1460 宏遠 (紡織),5880 合庫金 (金融),9917 中保科 (交通運輸及航運),2610 華航 (交通運輸及航運)
2015-07-29,2618 長榮航 (交通運輸及航運),2412 中華電 (智慧電網),1464 得力 (紡織),5880 合庫金 (金融),1460 宏遠 (紡織)
2015-07-30,9904 寶成 (其他),9910 豐泰 (其他),2106 建大 (其他),3552 同致 (汽車),1216 統一 (食品)
2015-07-31,1477 聚陽 (紡織),4137 麗豐-KY (食品生技),1452 宏益 (紡織),3552 同致 (汽車),1227 佳格 (食品)
2015-08-03,2383 台光電 (印刷電路板),1477 聚陽 (紡織),1452 宏益 (紡織),5904 寶雅 (貿易百貨),5903 全家 (貿易百貨)
2015-08-04,2412 中華電 (智慧電網),1216 統一 (食品),2603 長榮 (交通運輸及航運),1702 南僑 (食品),5903 全家 (貿易百貨)
2015-08-05,2412 中華電 (智慧電網),1216 統一 (食品),2603 長榮 (交通運輸及航運),2891 中信金 (金融),2886 兆豐金 (金融)
2015-08-06,2884 玉山金 (金融),2412 中華電 (智慧電網),4904 遠傳 (大數據),2207 和泰車 (汽車),3552 同致 (汽車)
2015-08-07,2412 中華電 (智慧電網),2884 玉山金 (金融),2456 奇力新 (被動元件),5880 合庫金 (金融),1101 台泥 (水泥)
2015-08-10,6285 啟碁 (太空衛星科技),1101 台泥 (水泥),1319 東陽 (汽車),2228 劍麟 (汽車),9951 皇田 (汽車)
2015-08-11,4979 華星光 (通信網路),2355 敬鵬 (印刷電路板),2313 華通 (印刷電路板),2316 楠梓電 (印刷電路板),3152 璟德 (通信網路)
2015-08-12,4979 華星光 (通信網路),9951 皇田 (汽車),2355 敬鵬 (印刷電路板),1477 聚陽 (紡織),1476 儒鴻 (紡織)
2015-08-13,1477 聚陽 (紡織),9951 皇田 (汽車),4915 致伸 (電腦及週邊設備),1536 和大 (汽車),2474 可成 (電腦及週邊設備)
2015-08-14,9904 寶成 (其他),9951 皇田 (汽車),1536 和大 (汽車),1477 聚陽 (紡織),2354 鴻準 (其他)
2015-08-17,9951 皇田 (汽車),4426 利勤 (紡織),1477 聚陽 (紡織),9904 寶成 (其他),1536 和大 (汽車)
2015-08-18,4426 利勤 (紡織),9951 皇田 (汽車),1216 統一 (食品),9904 寶成 (其他),1536 和大 (汽車)
2015-08-19,4426 利勤 (紡織),9951 皇田 (汽車),9904 寶成 (其他),1702 南僑 (食品),2106 建大 (其他)
2015-08-20,1710 東聯 (其他),9951 皇田 (汽車),9910 豐泰 (其他),1477 聚陽 (紡織),9904 寶成 (其他)
2015-08-21,9951 皇田 (汽車),1477 聚陽 (紡織),1216 統一 (食品),1536 和大 (汽車),4426 利勤 (紡織)
2015-08-24,2412 中華電 (智慧電網),9924 福興 (鋼鐵),1216 統一 (食品),9951 皇田 (汽車),1477 聚陽 (紡織)
2015-08-25,2412 中華電 (智慧電網),1477 聚陽 (紡織),2382 廣達 (運動科技),1457 宜進 (紡織),2324 仁寶 (平面顯示器)
2015-08-26,9924 福興 (鋼鐵),2412 中華電 (智慧電網),2357 華碩 (人工智慧),6176 瑞儀 (平面顯示器),2498 宏達電 (人工智慧)
2015-08-27,1707 葡萄王 (食品生技),2412 中華電 (智慧電網),8044 網家 (電子商務),2395 研華 (智慧電網),4137 麗豐-KY (食品生技)
2015-08-28,1707 葡萄王 (食品生技),8044 網家 (電子商務),2357 華碩 (人工智慧),2412 中華電 (智慧電網),5371 中光電 (人工智慧)
2015-08-31,6176 瑞儀 (平面顯示器),2317 鴻海 (通信網路),8091 翔名 (LED照明產業),8044 網家 (電子商務),3152 璟德 (通信網路)
2015-09-01,8044 網家 (電子商務),2317 鴻海 (通信網路),4915 致伸 (電腦及週邊設備),6220 岳豐 (通信網路),3152 璟德 (通信網路)
2015-09-02,2317 鴻海 (通信網路),3533 嘉澤 (連接器),3105 穩懋 (半導體),6220 岳豐 (通信網路),3152 璟德 (通信網路)
2015-09-03,3105 穩懋 (半導體),6220 岳豐 (通信網路),3035 智原 (半導體),5274 信驊 (半導體),3152 璟德 (通信網路)
2015-09-04,4137 麗豐-KY (食品生技),3481 群創 (平面顯示器),2412 中華電 (智慧電網),8069 元太 (平面顯示器),8916 光隆 (紡織)
2015-09-07,1565 精華 (醫療器材),2412 中華電 (智慧電網),3205 佰研 (製藥),4746 台耀 (製藥),2406 國碩 (太陽能產業)
2015-09-08,5490 同亨 (觸控面板),4107 邦特 (醫療器材),2049 上銀 (自動化),4174 浩鼎 (製藥),4129 聯合 (醫療器材)
2015-09-09,2454 聯發科 (半導體),3234 光環 (半導體),4426 利勤 (紡織),2325 矽品 (半導體),3450 聯鈞 (半導體)
2015-09-10,4105 東洋 (製藥),4426 利勤 (紡織),4174 浩鼎 (製藥),3552 同致 (汽車),4162 智擎 (製藥)
2015-09-11,4426 利勤 (紡織),4722 國精化 (半導體),8086 宏捷科 (半導體),3234 光環 (半導體),4174 浩鼎 (製藥)
2015-09-14,4105 東洋 (製藥),1338 廣華-KY (汽車),3552 同致 (汽車),2228 劍麟 (汽車),5490 同亨 (觸控面板)
2015-09-15,4105 東洋 (製藥),4162 智擎 (製藥),6176 瑞儀 (平面顯示器),6143 振曜 (平面顯示器),3205 佰研 (製藥)
2015-09-16,4162 智擎 (製藥),1795 美時 (製藥),4174 浩鼎 (製藥),6143 振曜 (平面顯示器),4105 東洋 (製藥)
2015-09-17,2362 藍天 (電腦及週邊設備),2451 創見 (半導體),4162 智擎 (製藥),1752 南光 (製藥),1795 美時 (製藥)
2015-09-18,2362 藍天 (電腦及週邊設備),4979 華星光 (通信網路),4162 智擎 (製藥),2451 創見 (半導體),4174 浩鼎 (製藥)
2015-09-21,4979 華星光 (通信網路),2362 藍天 (電腦及週邊設備),1464 得力 (紡織),1476 儒鴻 (紡織),4174 浩鼎 (製藥)
2015-09-22,3088 艾訊 (觸控面板),3081 聯亞 (通信網路),8114 振樺電 (電腦及週邊設備),6414 樺漢 (電腦及週邊設備),3078 僑威 (電腦及週邊設備)
2015-09-23,8069 元太 (平面顯示器),2903 遠百 (貿易百貨),6166 凌華 (電腦及週邊設備),8215 明基材 (平面顯示器),3491 昇達科 (太空衛星科技)
2015-09-24,9802 鈺齊-KY (其他),6166 凌華 (電腦及週邊設備),8021 尖點 (其他),3017 奇鋐 (電腦及週邊設備),8433 弘帆 (貿易百貨)
2015-09-25,2485 兆赫 (平面顯示器),2412 中華電 (智慧電網),8433 弘帆 (貿易百貨),6143 振曜 (平面顯示器),5904 寶雅 (貿易百貨)
2015-09-30,8069 元太 (平面顯示器),3552 同致 (汽車),9910 豐泰 (其他),1319 東陽 (汽車),1521 大億 (汽車)
2015-10-01,1319 東陽 (汽車),8069 元太 (平面顯示器),1521 大億 (汽車),9951 皇田 (汽車),8383 千附 (其他)
2015-10-02,3234 光環 (半導體),3105 穩懋 (半導體),6285 啟碁 (太空衛星科技),1338 廣華-KY (汽車),3035 智原 (半導體)
2015-10-05,3105 穩懋 (半導體),3234 光環 (半導體),3035 智原 (半導體),6285 啟碁 (太空衛星科技),5269 祥碩 (半導體)
2015-10-06,3035 智原 (半導體),6414 樺漢 (電腦及週邊設備),5269 祥碩 (半導體),3105 穩懋 (半導體),1589 永冠-KY (能源元件)
2015-10-07,1589 永冠-KY (能源元件),6414 樺漢 (電腦及週邊設備),1301 台塑 (石化及塑橡膠),1707 葡萄王 (食品生技),3484 崧騰 (電腦及週邊設備)
2015-10-08,1589 永冠-KY (能源元件),1301 台塑 (石化及塑橡膠),3484 崧騰 (電腦及週邊設備),6230 尼得科超眾 (電腦及週邊設備),6143 振曜 (平面顯示器)
2015-10-12,1301 台塑 (石化及塑橡膠),2439 美律 (能源元件),1326 台化 (石化及塑橡膠),2885 元大金 (金融),1305 華夏 (石化及塑橡膠)
2015-10-13,1301 台塑 (石化及塑橡膠),2439 美律 (能源元件),2885 元大金 (金融),1326 台化 (石化及塑橡膠),2603 長榮 (交通運輸及航運)
2015-10-14,2439 美律 (能源元件),3691 碩禾 (太陽能產業),2409 友達 (太陽能產業),2885 元大金 (金融),2352 佳世達 (人工智慧)
2015-10-15,3691 碩禾 (太陽能產業),2499 東貝 (LED照明產業),3035 智原 (半導體),2454 聯發科 (半導體),3374 精材 (半導體)
2015-10-16,6244 茂迪 (太陽能產業),3691 碩禾 (太陽能產業),5483 中美晶 (半導體),2379 瑞昱 (半導體),6239 力成 (半導體)
2015-10-19,2379 瑞昱 (半導體),3691 碩禾 (太陽能產業),6244 茂迪 (太陽能產業),4935 茂林-KY (LED照明產業),3264 欣銓 (半導體)
2015-10-20,4935 茂林-KY (LED照明產業),6244 茂迪 (太陽能產業),3691 碩禾 (太陽能產業),4174 浩鼎 (製藥),2406 國碩 (太陽能產業)
2015-10-21,2439 美律 (能源元件),1476 儒鴻 (紡織),4426 利勤 (紡織),3691 碩禾 (太陽能產業),3576 聯合再生 (太陽能產業)
2015-10-22,3706 神達 (人工智慧),2345 智邦 (通信網路),4979 華星光 (通信網路),3673 TPK-KY (觸控面板),2368 金像電 (印刷電路板)
2015-10-23,5483 中美晶 (半導體),3673 TPK-KY (觸控面板),1319 東陽 (汽車),2228 劍麟 (汽車),3035 智原 (半導體)
2015-10-26,2345 智邦 (通信網路),3673 TPK-KY (觸控面板),5490 同亨 (觸控面板),3234 光環 (半導體),5483 中美晶 (半導體)
2015-10-27,5490 同亨 (觸控面板),2345 智邦 (通信網路),6223 旺矽 (LED照明產業),4979 華星光 (通信網路),1338 廣華-KY (汽車)
2015-10-28,1338 廣華-KY (汽車),5490 同亨 (觸控面板),4129 聯合 (醫療器材),4979 華星光 (通信網路),9951 皇田 (汽車)
2015-10-29,2499 東貝 (LED照明產業),1338 廣華-KY (汽車),4129 聯合 (醫療器材),5490 同亨 (觸控面板),3596 智易 (通信網路)
2015-10-30,2499 東貝 (LED照明產業),6239 力成 (半導體),1338 廣華-KY (汽車),3105 穩懋 (半導體),3558 神準 (通信網路)
2015-11-02,3105 穩懋 (半導體),5274 信驊 (半導體),1537 廣隆 (電動車輛產業),1720 生達 (製藥),6415 矽力*-KY (半導體)
2015-11-03,4174 浩鼎 (製藥),2456 奇力新 (被動元件),2485 兆赫 (平面顯示器),6176 瑞儀 (平面顯示器),8105 凌巨 (平面顯示器)
2015-11-04,3105 穩懋 (半導體),8299 群聯 (半導體),2379 瑞昱 (半導體),4137 麗豐-KY (食品生技),6147 頎邦 (半導體)
2015-11-05,2345 智邦 (通信網路),3034 聯詠 (半導體),2454 聯發科 (半導體),3105 穩懋 (半導體),4137 麗豐-KY (食品生技)
2015-11-06,3673 TPK-KY (觸控面板),2379 瑞昱 (半導體),4137 麗豐-KY (食品生技),2345 智邦 (通信網路),2439 美律 (能源元件)
2015-11-09,2929 淘帝-KY (紡織),3673 TPK-KY (觸控面板),8404 百和興業-KY (紡織),8299 群聯 (半導體),6415 矽力*-KY (半導體)
2015-11-10,3673 TPK-KY (觸控面板),2929 淘帝-KY (紡織),3088 艾訊 (觸控面板),4426 利勤 (紡織),1460 宏遠 (紡織)
2015-11-11,6488 環球晶 (半導體),6239 力成 (半導體),2379 瑞昱 (半導體),2345 智邦 (通信網路),4938 和碩 (半導體)
2015-11-12,3552 同致 (汽車),1301 台塑 (石化及塑橡膠),2723 美食-KY (食品),2885 元大金 (金融),1338 廣華-KY (汽車)
2015-11-13,4174 浩鼎 (製藥),3552 同致 (汽車),2885 元大金 (金融),4551 智伸科 (汽車),2891 中信金 (金融)
2015-11-16,2345 智邦 (通信網路),5388 中磊 (通信網路),4162 智擎 (製藥),4105 東洋 (製藥),2885 元大金 (金融)
2015-11-17,2345 智邦 (通信網路),5388 中磊 (通信網路),3552 同致 (汽車),1319 東陽 (汽車),4137 麗豐-KY (食品生技)
2015-11-18,3479 安勤 (電腦及週邊設備),1789 神隆 (製藥),4105 東洋 (製藥),4119 旭富 (製藥),8436 大江 (食品生技)
2015-11-19,3152 璟德 (通信網路),4162 智擎 (製藥),4105 東洋 (製藥),4119 旭富 (製藥),2345 智邦 (通信網路)
2015-11-20,1707 葡萄王 (食品生技),1720 生達 (製藥),4105 東洋 (製藥),4162 智擎 (製藥),8086 宏捷科 (半導體)
2015-11-23,8086 宏捷科 (半導體),2303 聯電 (半導體),1720 生達 (製藥),6415 矽力*-KY (半導體),4107 邦特 (醫療器材)
2015-11-24,1720 生達 (製藥),4162 智擎 (製藥),4137 麗豐-KY (食品生技),8436 大江 (食品生技),8403 盛弘 (製藥)
2015-11-25,3324 雙鴻 (電腦及週邊設備),8403 盛弘 (製藥),4105 東洋 (製藥),4162 智擎 (製藥),1720 生達 (製藥)
2015-11-26,4105 東洋 (製藥),4162 智擎 (製藥),4123 晟德 (製藥),8406 金可-KY (醫療器材),5490 同亨 (觸控面板)
2015-11-27,4162 智擎 (製藥),4105 東洋 (製藥),2406 國碩 (太陽能產業),5490 同亨 (觸控面板),6104 創惟 (元宇宙)
2015-11-30,2406 國碩 (太陽能產業),4162 智擎 (製藥),5490 同亨 (觸控面板),2201 裕隆 (汽車),1525 江申 (汽車)
2015-12-01,8086 宏捷科 (半導體),5483 中美晶 (半導體),5490 同亨 (觸控面板),3234 光環 (半導體),2406 國碩 (太陽能產業)
2015-12-02,8086 宏捷科 (半導體),2406 國碩 (太陽能產業),6290 良維 (連接器),5490 同亨 (觸控面板),5483 中美晶 (半導體)
2015-12-03,3017 奇鋐 (電腦及週邊設備),6230 尼得科超眾 (電腦及週邊設備),6290 良維 (連接器),8086 宏捷科 (半導體),5483 中美晶 (半導體)
2015-12-04,4919 新唐 (半導體),6230 尼得科超眾 (電腦及週邊設備),3131 弘塑 (半導體),5483 中美晶 (半導體),2379 瑞昱 (半導體)
2015-12-07,3131 弘塑 (半導體),3324 雙鴻 (電腦及週邊設備),6230 尼得科超眾 (電腦及週邊設備),2379 瑞昱 (半導體),5269 祥碩 (半導體)
2015-12-08,2458 義隆 (半導體),2379 瑞昱 (半導體),5269 祥碩 (半導體),3189 景碩 (半導體),3141 晶宏 (半導體)
2015-12-09,3141 晶宏 (半導體),2379 瑞昱 (半導體),2455 全新 (半導體),2456 奇力新 (被動元件),5269 祥碩 (半導體)
2015-12-10,2345 智邦 (通信網路),2456 奇力新 (被動元件),2492 華新科 (被動元件),2382 廣達 (運動科技),2317 鴻海 (通信網路)
2015-12-11,2456 奇力新 (被動元件),8454 富邦媒 (文化創意業),5245 智晶 (平面顯示器),2492 華新科 (被動元件),3481 群創 (平面顯示器)
2015-12-14,2458 義隆 (半導體),4137 麗豐-KY (食品生技),2456 奇力新 (被動元件),2492 華新科 (被動元件),2379 瑞昱 (半導體)
2015-12-15,2345 智邦 (通信網路),3081 聯亞 (通信網路),8044 網家 (電子商務),2534 宏盛 (建材營造),6505 台塑化 (油電燃氣)
2015-12-16,4105 東洋 (製藥),5347 世界 (半導體),2456 奇力新 (被動元件),2492 華新科 (被動元件),2228 劍麟 (汽車)
2015-12-17,2379 瑞昱 (半導體),8436 大江 (食品生技),2458 義隆 (半導體),3691 碩禾 (太陽能產業),2449 京元電子 (半導體)
2015-12-18,4105 東洋 (製藥),6244 茂迪 (太陽能產業),2455 全新 (半導體),2379 瑞昱 (半導體),2449 京元電子 (半導體)
2015-12-21,2455 全新 (半導體),3264 欣銓 (半導體),6244 茂迪 (太陽能產業),2325 矽品 (半導體),2406 國碩 (太陽能產業)
2015-12-22,6244 茂迪 (太陽能產業),2618 長榮航 (交通運輸及航運),2409 友達 (太陽能產業),2926 誠品生活 (文化創意業),1464 得力 (紡織)
2015-12-23,3376 新日興 (電腦及週邊設備),6244 茂迪 (太陽能產業),3289 宜特 (其他),3189 景碩 (半導體),3324 雙鴻 (電腦及週邊設備)
2015-12-24,1312 國喬 (石化及塑橡膠),3293 鈊象 (休閒娛樂),8404 百和興業-KY (紡織),1310 台苯 (石化及塑橡膠),1326 台化 (石化及塑橡膠)
2015-12-25,2409 友達 (太陽能產業),2397 友通 (資通訊安全),1216 統一 (食品),6244 茂迪 (太陽能產業),6104 創惟 (元宇宙)
2015-12-28,1216 統一 (食品),2397 友通 (資通訊安全),2105 正新 (石化及塑橡膠),6605 帝寶 (汽車),1312 國喬 (石化及塑橡膠)
2015-12-29,2456 奇力新 (被動元件),6605 帝寶 (汽車),1319 東陽 (汽車),1101 台泥 (水泥),2397 友通 (資通訊安全)
2015-12-30,2615 萬海 (交通運輸及航運),2456 奇力新 (被動元件),2609 陽明 (交通運輸及航運),1521 大億 (汽車),1101 台泥 (水泥)
2015-12-31,8436 大江 (食品生技),4137 麗豐-KY (食品生技),2609 陽明 (交通運輸及航運),2538 基泰 (建材營造),3564 其陽 (資通訊安全)
2016-01-04,2456 奇力新 (被動元件),5483 中美晶 (半導體),4137 麗豐-KY (食品生技),2325 矽品 (半導體),2330 台積電 (半導體)
